geo_loc_name	Host	lat_lon
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: Nahalal	Chironomus transvaalensis	32.68641 N 35.224583 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: Nahalal	Chironomus transvaalensis	32.68641 N 35.224583 E
Israel: Nahalal	Chironomus transvaalensis	32.68641 N 35.224583 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: Nahalal	Chironomus transvaalensis	32.68641 N 35.224583 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
Israel: WSP	Chironomus transvaalensis	32.678328 N 35.120385 E
South Africa	Anopheles merus	23.00 S 31.14 E
Mali	Anopheles coluzzii	12.41 N 7.50 W
South Africa	Anopheles merus	23.00 S 31.14 E
South Africa	Anopheles merus	23.00 S 31.14 E
Mali	Anopheles coluzzii	12.41 N 7.50 W
Mali	Anopheles coluzzii	12.41 N 7.50 W
South Africa	Anopheles merus	23.00 S 31.14 E
South Africa	Anopheles merus	23.00 S 31.14 E
Mali	Anopheles coluzzii	12.41 N 7.50 W
Mali	Anopheles coluzzii	12.41 N 7.50 W
"China: Shaanxi, Qinling"	Bombus flavescens	33.66579 N 107.57678 E
"China: Shaanxi, Qinling"	Bombus flavescens	33.66579 N 107.57678 E
"China: Yunnan, Lijiang"	Bombus lepidus	27.00198 N 100.09594 E
"China: Yunnan, Lijiang"	Bombus lepidus	27.00198 N 100.09594 E
"China: Yunnan, Lijiang"	Bombus pyrosoma	27.78041 N 98.47991 E
"China: Shaanxi, Qinling"	Bombus vestalis	33.6289 N 107.5568 E
"China: Yunnan, Lijiang"	Bombus pyrosoma	27.78041 N 98.47991 E
"China: Yunnan, Lijiang"	Bombus trifasciatus	27.7861 N 98.52809 E
"China:Liaoning,Beizhen"	None	41.32 N 121.56 E
"China:Liaoning,Beizhen"	None	41.32 N 121.56 E
"China:Liaoning,Beizhen"	None	41.32 N 121.56 E
"China:Liaoning,Donggang"	None	39.53 N 124.06 E
"China:Liaoning,Tieling,Changtu"	None	42.54 N 123.06 E
"China:Liaoning,Tieling,Changtu"	None	42.54 N 123.06 E
"China:Liaoning,Tieling,Changtu"	None	42.54 N 123.06 E
"China:Liaoning,Liaoyang"	None	41.48 N 123.06 E
"China:Liaoning,Liaoyang"	None	41.48 N 123.06 E
"China:Liaoning,Liaoyang"	None	41.48 N 123.06 E
"China:Liaoning,Donggang"	None	39.53 N 124.06 E
"China:Liaoning,Donggang"	None	39.53 N 124.06 E
"India: Sarath Baripada, Odisha"	None	21.93 N 86.75 E
"India: Sarath Baripada, Odisha"	None	21.93 N 86.75 E
India: Bastar Chattisgarh	None	19.10 N 81.95 E
"China:Liaoning,Huanren"	None	41.26 N 125.22 E
"China:Liaoning,Huanren"	None	41.26 N 125.22 E
"China:Liaoning,Huanren"	None	41.26 N 125.22 E
"China:Liaoning,Huanren"	None	41.26 N 125.22 E
"China:Liaoning,Huanren"	None	41.26 N 125.22 E
"China:Liaoning,Donggang"	None	39.53 N 124.06 E
"China:Liaoning,Donggang"	None	39.53 N 124.06 E
"China:Liaoning,Beizhen"	None	41.32 N 121.56 E
"China:Liaoning,Beizhen"	None	41.32 N 121.56 E
"China:Liaoning,Tieling,Changtu"	None	42.54 N 123.06 E
"China:Liaoning,Tieling,Changtu"	None	42.54 N 123.06 E
"China:Liaoning,Liaoyang"	None	41.48 N 123.06 E
"China:Liaoning,Liaoyang"	None	41.48 N 123.06 E
"China: Shaanxi, Qinling"	Bombus flavescens	33.66579 N 107.57678 E
"China: Yunnan, Lijiang"	Bombus pyrosoma	27.78041 N 98.47991 E
"China: Yunnan, Lijiang"	Bombus pyrosoma	27.78041 N 98.47991 E
"China: Yunnan, Lijiang"	Bombus flavescens	27.78041 N 98.47991 E
"China: Sichuan, Pingwu"	Bombus pratorum	32.96745 N 104.10421 E
"China: Sichuan, Pingwu"	Bombus pascuorum	32.96745 N 104.10421 E
"China: Shaanxi, Qinling"	Bombus modestus	33.6289 N 107.5568 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China	Bambusa emeiensis	28.96 N 104.00 E
China: Fouzhou	Citrus sinensis	26.07877 N 119.2969 E
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
USA: Texas	Citrus sinensis	30.01501 N 96.34247222 W
Kenya: Soin	Citrus sinensis	0.05412 N 35.18458 E
Kenya: Soin	Citrus sinensis	0.05412 N 35.18458 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Cameroon: Ngaoundere	Callosobruchus maculatus	7.3276501 N 13.5847197 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
Denmark	Apis mellifera	55.702309 N 12.559427 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Lab	Chironomid	18.5551 N 73.8618 E
India: Lab	Chironomid	18.5551 N 73.8618 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Lab	Chironomid	18.5551 N 73.8618 E
India: Lab	Chironomid	18.5551 N 73.8618 E
India: Lab	Chironomid	18.5551 N 73.8618 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Lab	Chironomid	18.5551 N 73.8618 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Lab	Chironomid	18.5551 N 73.8618 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India	Chironomus incertipenis	18.2901 N 73.4956 E
India	Chironomus incertipenis	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India	Chironomus incertipenis	18.2901 N 73.4956 E
India: Lab	Chironomid	18.5551 N 73.8618 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
India: Env	Chironomid	18.2901 N 73.4956 E
Czech Republic	Ips cembrae	49.173 N 16.317 E
Czech Republic	Ips cembrae	49.173 N 16.317 E
Czech Republic	Ips cembrae	49.173 N 16.317 E
Czech Republic	Ips cembrae	49.173 N 16.317 E
Czech Republic	Ips acuminatus	49.713 N 18.045 E
Czech Republic	Ips acuminatus	49.713 N 18.045 E
Czech Republic	Ips sexdentatus	49.173 N 16.317 E
Czech Republic	Ips sexdentatus	49.173 N 16.317 E
Czech Republic	Ips sexdentatus	49.173 N 16.317 E
Czech Republic	Ips sexdentatus	49.173 N 16.317 E
Czech Republic	Ips sexdentatus	49.173 N 16.317 E
Czech Republic	Ips sexdentatus	49.173 N 16.317 E
Czech Republic	Ips acuminatus	49.713 N 18.045 E
Czech Republic	Polygraphus poligraphus	50.120 N 15.438 E
Czech Republic	Polygraphus poligraphus	50.120 N 15.438 E
Czech Republic	Polygraphus poligraphus	50.120 N 15.438 E
Czech Republic	Polygraphus poligraphus	50.120 N 15.438 E
Czech Republic	Polygraphus poligraphus	50.120 N 15.438 E
Czech Republic	Polygraphus poligraphus	50.120 N 15.438 E
Czech Republic	Ips typographus	49.173 N 16.317 E
Czech Republic	Ips typographus	49.173 N 16.317 E
Czech Republic	Ips typographus	49.173 N 16.317 E
Czech Republic	Ips typographus	49.173 N 16.317 E
Czech Republic	Ips acuminatus	49.713 N 18.045 E
Czech Republic	Ips typographus	49.173 N 16.317 E
Czech Republic	Ips typographus	49.173 N 16.317 E
Czech Republic	Ips duplicatus	49.173 N 16.317 E
Czech Republic	Ips duplicatus	49.173 N 16.317 E
Czech Republic	Ips duplicatus	49.173 N 16.317 E
Czech Republic	Ips duplicatus	49.173 N 16.317 E
Czech Republic	Ips duplicatus	49.173 N 16.317 E
Czech Republic	Ips duplicatus	49.173 N 16.317 E
Czech Republic	Ips cembrae	49.173 N 16.317 E
Czech Republic	Ips cembrae	49.173 N 16.317 E
Czech Republic	Ips acuminatus	49.713 N 18.045 E
Czech Republic	Ips acuminatus	49.713 N 18.045 E
China: Wenshan	Cephalica chuxiongnica	24.04 N 104.19 E
China: Qujing	Cephalica chuxiongnica	25.61 N 103.82 E
China: Qujing	Cephalica chuxiongnica	25.61 N 103.82 E
China: Qujing	Cephalica chuxiongnica	25.61 N 103.82 E
China: Kunming	Cephalica chuxiongnica	25.56 N 103.26 E
China: Kunming	Cephalica chuxiongnica	25.56 N 103.26 E
China: Kunming	Cephalica chuxiongnica	25.56 N 103.26 E
China: Chuxiong	Cephalica chuxiongnica	25.04 N 101.54 E
China: Wenshan	Cephalica chuxiongnica	24.04 N 104.19 E
China: Wenshan	Cephalica chuxiongnica	24.04 N 104.19 E
China: Chuxiong	Cephalica chuxiongnica	25.04 N 101.54 E
China: ChuXiong	Cephalica chuxiongnica	25.04 N 101.54 E
Russia: Shakhovskaya	Agrilus planipennis	56.037048 N 35.500086 E
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Austria:Seibersdorf	Cerartitis capitata	47.58 N 16.31 E
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Austria:Seibersdorf	Cerartitis capitata	47.58 N 16.31 E
Austria:Seibersdorf	Cerartitis capitata	47.58 N 16.31 E
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
Spain:Valencia	Cerartitis capitata	39.520895 N 0.334336 W
